Words,Words_Count
washing,2
ambion,2
wheat,2
jansen,2
its,2
among,2
isolation,2
isolate,2
well,2
analyses,2
irrespective,2
involving,2
analysing,2
invitrogen,2
metabolic,2
investigated,2
any,2
applied,2
harvesting,2
reduced,2
haploid,2
compatible,2
normalized,2
strong,2
employed,2
embryos,2
embryo,2
elution,2
elsewhere,2
outcome,2
structure,2
traits,2
towards,2
conservation,2
notably,2
consistent,2
subsequent,2
eb,2
substomatal,2
contained,2
successful,2
confidence,2
stress,2
eps,2
nm,2
specific,2
exhibiting,2
exhibited,2
transduction,2
nine,2
spot,2
nitrogen,2
components,2
comprise,2
conferred,2
moreover,2
standard,2
estimated,2
stimulus,2
conducted,2
error,2
equation,2
normalised,2
contrast,2
contributed,2
converting,2
target,2
difference,2
did,2
diagram,2
thoroughly,2
system,2
systems,2
currently,2
determining,2
dataset,2
through,2
presence,2
text,2
details,2
technologies,2
testing,2
opposed,2
opportunity,2
deposition,2
cultivars,2
differently,2
druka,2
distribution,2
suitable,2
down,2
doubled,2
does,2
obtained,2
obvious,2
diversity,2
divergence,2
distances,2
direct,2
distance,2
previous,2
course,2
oligo,2
discovery,2
discovered,2
throughout,2
direction,2
explanation,2
even,2
setting,2
forming,2
frozen,2
glass,2
glasshouse,2
classes,2
framework,2
settings,2
glutathione,2
several,2
clearly,2
simple,2
treated,2
nanodrop,2
showing,2
coefficient,2
cause,2
fu,2
flowering,2
potokina,2
generated,2
post,2
ge,2
parent,2
centromeres,2
sign,2
functionally,2
genotypic,2
show,2
genetically,2
tubes,2
fully,2
ten,2
pr,2
cases,2
generalized,2
fdr,2
grown,2
carried,2
software,2
factor,2
factors,2
failed,2
particular,2
extracted,2
green,2
naoh,2
separately,2
groups,2
unexpectedly,2
few,2
unigene,2
growing,2
transport,2
collected,2
qi,2
purification,2
overrepresented,2
sequences,2
fit,2
power,2
negative,2
find,2
sequenced,2
unexpected,2
extended,2
figure,2
prevented,1
preventing,1
quantified,1
recombining,1
positively,1
presumably,1
plotting,1
qc,1
presented,1
plus,1
predominantly,1
plugin,1
presentation,1
protocols,1
recently,1
primers,1
rates,1
random,1
progress,1
randomly,1
raw,1
proportions,1
published,1
polynomial,1
powerful,1
precise,1
reanalysed,1
range,1
provided,1
protection,1
proved,1
rate,1
proteins,1
protocol,1
ranging,1
reactions,1
powder,1
predicting,1
probesets,1
possible,1
prioritise,1
pustule,1
purified,1
recombination,1
predicted,1
quickly,1
populations,1
predict,1
reanalyzed,1
r,1
reasonable,1
processes,1
processing,1
rac,1
producing,1
profiles,1
racemase,1
present,1
abc,1
reducing,1
reduction,1
thirdly,1
thousands,1
times,1
tips,1
tobacco,1
tomato,1
tool,1
toolkit,1
tower,1
tran,1
transcriptome,1
transferase,1
transferred,1
transferring,1
transgressive,1
translation,1
transmembrane,1
transporter,1
transposon,1
treatments,1
tritici,1
trizol,1
true,1
thereafter,1
terms,1
termed,1
susceptibility,1
suggested,1
summaries,1
superimposed,1
superscript,1
supplied,1
supplier,1
supported,1
suppress,1
surfaces,1
surrounding,1
suspended,1
term,1
swap,1
symptoms,1
synthesis,1
taken,1
targets,1
tdm,1
technical,1
technology,1
template,1
tend,1
tube,1
turn,1
twelve,1
wildtypes,1
version,1
vesicle,1
visible,1
volume,1
vortexing,1
wavelengths,1
weighted,1
wet,1
whole,1
wider,1
window,1
various,1
wolf,1
work,1
wrky,1
yekutieli,1
yet,1
yield,1
young,1
zero,1
µm,1
αik,1
varying,1
varied,1
type,1
unless,1
typical,1
typically,1
ubiquitin,1
uncharacterized,1
uncut,1
underestimate,1
understand,1
unfortunately,1
uninfected,1
uniquely,1
unpublished,1
variance,1
unraveling,1
upper,1
upstream,1
urediospore,1
urediospores,1
uses,1
usually,1
uvitex,1
valid,1
valuable,1
sufficient,1
successfully,1
subtle,1
rpm,1
reversed,1
rhythm,1
rich,1
right,1
rnase,1
rneasy,1
rohringer,1
roles,1
route,1
rows,1
rule,1
reveal,1
sampled,1
saved,1
scanned,1
scanner,1
se,1
search,1
season,1
second,1
secondly,1
section,1
reverse,1
respect,1
segregated,1
replaced,1
redundant,1
refer,1
reference,1
referred,1
reflecting,1
regulate,1
relates,1
relationship,1
relationships,1
relevant,1
replicate,1
resolve,1
replicated,1
reporting,1
representative,1
reproduce,1
reprogramming,1
required,1
requirement,1
requires,1
residual,1
resolution,1
segregate,1
segregation,1
substrate,1
strains,1
spectrophotometrically,1
speculate,1
sphingosine,1
spore,1
spots,1
stable,1
stages,1
staining,1
sterile,1
straightforward,1
stringent,1
specificity,1
stripe,1
strongest,1
structural,1
studied,1
subcategories,1
subjected,1
submitted,1
subset,1
substantial,1
substituting,1
spectrophotometer,1
spacing,1
senescence,1
simultaneously,1
sensing,1
separate,1
serine,1
settling,1
seventeen,1
sfps,1
shared,1
side,1
sides,1
signaling,1
since,1
space,1
sixteen,1
size,1
platforms,1
sliding,1
soaked,1
soaking,1
sodium,1
soil,1
some,1
sorted,1
pleiotropy,1
line,1
platform,1
detailed,1
decrease,1
decreased,1
default,1
definitively,1
delivered,1
demonstrated,1
denature,1
denatured,1
densities,1
depend,1
dependent,1
describe,1
designed,1
detail,1
detect,1
explicitly,1
detecting,1
detection,1
determinants,1
determinative,1
determine,1
determined,1
dgcr,1
dgtp,1
differentiate,1
digestion,1
diluted,1
discounted,1
discrepancy,1
discussed,1
declaring,1
declare,1
death,1
dctp,1
consequently,1
considerable,1
conspicuous,1
contact,1
contain,1
contains,1
contradictory,1
contrasting,1
controlled,1
cooled,1
cooling,1
correlate,1
correlating,1
correspond,1
corresponded,1
correspondence,1
coverage,1
criterion,1
critical,1
crop,1
crucial,1
cultivar,1
cumbersome,1
cycle,1
cytochrome,1
date,1
datp,1
day,1
days,1
discussion,1
diseases,1
dismantled,1
encodes,1
ended,1
ensure,1
entered,1
entirely,1
eqtls,1
equilibrated,1
especially,1
est,1
established,1
esters,1
ethanol,1
etoh,1
eukaryotic,1
european,1
evaluation,1
evenly,1
events,1
evidence,1
exception,1
exceptions,1
excessive,1
excised,1
exclude,1
excludes,1
exclusively,1
expect,1
expected,1
experimental,1
experiments,1
encoding,1
elucidate,1
displayed,1
eliminating,1
dissimilarity,1
distinct,1
diverged,1
diverse,1
dmso,1
dnasei,1
do,1
domain,1
downstream,1
dry,1
dtt,1
dttp,1
duplicate,1
duplicates,1
duplication,1
durable,1
dyes,1
dynamic,1
dynamics,1
e,1
earray,1
edta,1
effectiveness,1
effector,1
efficient,1
eijk,1
electrophoresis,1
elegans,1
elements,1
consensus,1
connection,1
confirms,1
amount,1
analysed,1
analyze,1
annotated,1
apart,1
appear,1
applicable,1
applying,1
appressorium,1
approaches,1
appropriately,1
arbitrary,1
archive,1
assayed,1
assembling,1
assembly,1
assess,1
assessing,1
assessment,1
attached,1
attack,1
attributed,1
atypical,1
auxin,1
averaged,1
away,1
b,1
balance,1
basal,1
bath,1
amounting,1
aminotransferase,1
become,1
american,1
above,1
absolute,1
abundances,1
abundant,1
accessions,1
accounted,1
accumulation,1
acr,1
activating,1
activation,1
activator,1
actually,1
adapted,1
adaxial,1
additive,1
address,1
adjustment,1
aforementioned,1
agent,1
agreement,1
aimed,1
algorithm,1
aligned,1
aliquot,1
allows,1
almost,1
along,1
already,1
alternative,1
bax,1
becoming,1
confirming,1
change,1
characteristics,1
checked,1
checks,1
chip,1
choice,1
chose,1
cinerea,1
circadian,1
classification,1
classifications,1
clean,1
cloned,1
closely,1
clustered,1
coefficients,1
cognate,1
coincide,1
colonisation,1
columns,1
combining,1
compartment,1
complete,1
completely,1
completion,1
compliant,1
concentration,1
concentrations,1
conclusion,1
confers,1
characterise,1
chance,1
before,1
chamber,1
believe,1
below,1
benjamini,1
bioanalyzer,1
bioinformatics,1
biosynthesis,1
biotrophic,1
blastn,1
blight,1
blocking,1
boiling,1
botrytis,1
broadly,1
burst,1
c,1
calculating,1
caldo,1
calmodulin,1
carbonate,1
carrier,1
carrying,1
case,1
catabolic,1
category,1
cellular,1
centering,1
centrifuged,1
certainly,1
challenged,1
explained,1
exploratory,1
placental,1
minielute,1
mediated,1
member,1
members,1
merit,1
mesophyll,1
metadata,1
methods,1
methyltransferase,1
metrics,1
miame,1
microscope,1
microscopy,1
minelute,1
mini,1
minimize,1
exploring,1
minor,1
missed,1
missing,1
ml,1
modifications,1
molecules,1
mother,1
mounted,1
must,1
mutants,1
mutation,1
mutations,1
natural,1
near,1
mechanisms,1
measure,1
measurable,1
mean,1
laser,1
layout,1
leaving,1
length,1
lengthy,1
li,1
life,1
limitation,1
abiotic,1
local,1
locally,1
locational,1
locations,1
logarithm,1
logically,1
lower,1
magnitude,1
mainly,1
malting,1
management,1
manifestation,1
marginally,1
mark,1
marked,1
mask,1
material,1
maximize,1
maximized,1
maximum,1
nearly,1
necessarily,1
necessary,1
oregon,1
orientation,1
origin,1
oswak,1
output,1
overcome,1
overlapped,1
overlapping,1
overnight,1
owb,1
oxidative,1
pals,1
panel,1
pap,1
paralogous,1
partitioning,1
pathosystems,1
peak,1
pearson,1
peg,1
perception,1
perhaps,1
peroxide,1
phases,1
phenomenon,1
phenylpropanoid,1
phgpx,1
physiological,1
phytopathogen,1
picture,1
organization,1
optimized,1
necessity,1
operate,1
negatively,1
neighbouring,1
neutralized,1
new,1
night,1
niks,1
normal,1
normalisation,1
normalization,1
north,1
notable,1
noted,1
noteworthy,1
nucleotide,1
numbers,1
numerous,1
objective,1
observable,1
observations,1
obtain,1
occurred,1
occurs,1
odds,1
offers,1
often,1
old,1
oligonucleotide,1
oligos,1
ologonucleotide,1
largest,1
large,1
laid,1
gave,1
generate,1
generating,1
genespring,1
genomes,1
gently,1
germ,1
germinated,1
germination,1
glucan,1
glucosinolate,1
glycerol,1
glycosyl,1
goeast,1
good,1
grain,1
graminearum,1
greatly,1
grew,1
grid,1
ground,1
group,1
grouped,1
gtpase,1
half,1
harboured,1
hcl,1
head,1
healthcare,1
heated,1
generally,1
fusarium,1
help,1
furthermore,1
exposed,1
extreme,1
fabricated,1
facility,1
fact,1
fail,1
falcon,1
false,1
favorable,1
features,1
fibrillin,1
file,1
finally,1
findings,1
firstly,1
fixed,1
flash,1
fluorescent,1
fluorophores,1
focus,1
focusing,1
format,1
fourteen,1
frequency,1
frequently,1
fulfill,1
fulfilled,1
fulfilling,1
fungus,1
heavy,1
here,1
lack,1
influences,1
initiation,1
inoculations,1
insect,1
insensitive,1
insight,1
instance,1
institute,1
instructions,1
intercept,1
interest,1
interesting,1
intermediate,1
interval,1
intracellular,1
introduction,1
invades,1
inverse,1
investigates,1
investigating,1
isogenic,1
isolated,1
isolines,1
isozyme,1
italics,1
judged,1
kinetics,1
kits,1
kliebenstein,1
laboratory,1
initially,1
influence,1
histone,1
indirect,1
homologous,1
homologs,1
horizontal,1
hormone,1
hot,1
hybridisations,1
hybridised,1
hydrochloride,1
hydrogen,1
hydrolase,1
hydroxylamine,1
hypergeometric,1
hyphae,1
hypothesis,1
hypothetical,1
ice,1
id,1
idea,1
identifiers,1
ii,1
impact,1
improve,1
include,1
included,1
inconsistency,1
incremental,1
independently,1
indicate,1
indicating,1
βik,1
