Words,Words_Count
criterion,2
described,2
example,2
cases,2
date,2
every,2
equally,2
indicate,2
dataset,2
after,2
coalescent,1
cause,1
slowly,1
study,1
columns,1
site,1
strongly,1
situation,1
clustered,1
stayed,1
striking,1
century,1
circulating,1
clarify,1
square,1
spread,1
steady,1
spanned,1
combinations,1
source,1
characteristics,1
somehow,1
center,1
close,1
software,1
closest,1
caused,1
clustalw,1
southeast,1
shifted,1
comparable,1
shows,1
control,1
correlated,1
corresponded,1
corresponding,1
rose,1
root,1
rna,1
counted,1
resulting,1
result,1
cover,1
respective,1
resource,1
reservoir,1
required,1
represents,1
reported,1
replications,1
replicates,1
critical,1
remained,1
containing,1
scrutiny,1
consisted,1
computational,1
competing,1
should,1
short,1
compiled,1
settings,1
setting,1
composed,1
sequenced,1
separated,1
segments,1
considering,1
segment,1
compute,1
seek,1
computed,1
see,1
concrete,1
seasonally,1
seasonality,1
conserved,1
studying,1
surveying,1
subtypes,1
virulence,1
americans,1
versus,1
various,1
varied,1
among,1
amounts,1
analyses,1
valuable,1
vaccine,1
utilized,1
annual,1
another,1
up,1
appeared,1
unique,1
approximately,1
asia,1
assigned,1
unclear,1
typically,1
assignment,1
viral,1
amenable,1
capable,1
although,1
years,1
according,1
accumulate,1
worldwide,1
words,1
acids,1
addition,1
adequately,1
who,1
affect,1
affecting,1
where,1
algorithm,1
what,1
well,1
weight,1
alignment,1
alignments,1
allow,1
along,1
visits,1
turned,1
trends,1
assumption,1
treatment,1
bottom,1
text,1
boundary,1
branch,1
ten,1
brief,1
taking,1
broadly,1
built,1
systems,1
system,1
swine,1
cumulatively,1
surprising,1
calculation,1
calculations,1
summing,1
can,1
cannot,1
suggest,1
sufficient,1
both,1
bootstrapped,1
bizarre,1
timely,1
treating,1
transmission,1
transition,1
top,1
too,1
together,1
attractive,1
timescales,1
available,1
averaged,1
themselves,1
ties,1
through,1
based,1
baseline,1
because,1
thoroughly,1
they,1
began,1
behind,1
crossed,1
indicating,1
dashed,1
fluke,1
france,1
metric,1
methods,1
frequencies,1
frequently,1
merely,1
mega,1
measurements,1
function,1
functionally,1
gaps,1
mathematical,1
makes,1
make,1
major,1
geographical,1
lying,1
goal,1
graph,1
looked,1
little,1
mirrored,1
fluctuations,1
facilitate,1
molecular,1
factors,1
far,1
novel,1
fast,1
normally,1
nor,1
fear,1
never,1
neutrality,1
neutral,1
nelson,1
neither,1
neighbor,1
negatively,1
negative,1
nature,1
final,1
finding,1
finer,1
fitness,1
fluctuates,1
lineages,1
line,1
greater,1
likewise,1
illustrated,1
isolates,1
immune,1
immunity,1
important,1
investigate,1
inversely,1
introduction,1
improve,1
inadequate,1
included,1
interval,1
interchange,1
inconclusive,1
initial,1
inhibited,1
inconsistency,1
independent,1
influence,1
infections,1
indications,1
iterating,1
ignore,1
iub,1
lavenu,1
absolute,1
grew,1
light,1
group,1
levels,1
level,1
groups,1
growth,1
least,1
lasting,1
identity,1
hemisphere,1
highest,1
histogram,1
however,1
labeling,1
humans,1
knowledge,1
killing,1
identified,1
nucleotides,1
extremely,1
regression,1
produce,1
deviation,1
primarily,1
previously,1
diamonds,1
did,1
present,1
presence,1
predictions,1
differently,1
predefined,1
possible,1
positions,1
portion,1
populations,1
directional,1
pooling,1
discussion,1
point,1
distinguish,1
placed,1
divergent,1
processes,1
devastating,1
extension,1
details,1
dates,1
deaths,1
recent,1
reassortment,1
ratios,1
decade,1
rather,1
indication,1
decreased,1
default,1
delay,1
depending,1
depth,1
randomization,1
rambaut,1
putatively,1
purifying,1
providing,1
design,1
detailed,1
proportional,1
diversities,1
phases,1
persisted,1
permuting,1
outpatient,1
error,1
outbreaks,1
estimated,1
originated,1
order,1
opportunities,1
opening,1
only,1
once,1
evolved,1
evolving,1
offers,1
off,1
exact,1
occurring,1
examined,1
exceeded,1
observing,1
existence,1
extended,1
end,1
overlapped,1
overrepresentation,1
effect,1
permuted,1
dramatic,1
dramatically,1
performed,1
people,1
peaks,1
peaking,1
drove,1
east,1
effective,1
encoded,1
patients,1
past,1
parts,1
eight,1
particular,1
part,1
parsimony,1
pandemics,1
elucidate,1
about,1
