Words,Words_Count
previously,2
previous,2
present,2
polytope,2
physical,2
hydration,2
able,2
µm,2
beneficial,2
entrapped,2
ergo,2
even,2
evidenced,2
evolutionary,2
cannot,2
calcein,2
broad,2
bovine,2
bottom,2
between,2
fed,2
film,2
final,2
apparent,2
before,2
becomes,2
basis,2
balanced,2
formation,2
four,2
averaged,2
fractionated,2
frame,2
average,2
further,2
associated,2
approaches,2
cells,2
end,2
encapsulated,2
effects,2
crystals,2
course,2
days,2
counter,2
correlation,2
defined,2
describe,2
desired,2
contained,2
constructed,2
constrained,2
consisted,2
developed,2
development,2
configuration,2
difficulties,2
diluted,2
concentrations,2
component,2
discovering,2
dissolved,2
distribution,2
does,2
color,2
due,2
dye,2
effective,2
generate,2
example,2
groups,2
although,2
glutamic,2
added,2
abundance,2
get,2
good,2
glass,2
add,2
hepes,2
heatblock,2
generations,2
address,2
addition,2
complexation,1
so,1
complete,1
while,1
competing,1
common,1
solely,1
commercially,1
combining,1
slide,1
antifungal,1
complexed,1
six,1
conduct,1
concept,1
whose,1
severe,1
should,1
computers,1
computed,1
shows,1
composition,1
whole,1
simple,1
simplified,1
simulations,1
combine,1
single,1
since,1
adds,1
solvents,1
chosen,1
stainless,1
chamber,1
characteristics,1
ssp,1
weight,1
weighted,1
characterization,1
spread,1
split,1
characterized,1
chloroform,1
chose,1
spectroscopically,1
spectrophotometric,1
spectra,1
solving,1
specifies,1
chromatography,1
again,1
specifically,1
closed,1
coded,1
sparse,1
collected,1
administered,1
colloidal,1
sorts,1
sonorex,1
adjust,1
column,1
wide,1
separated,1
sequence,1
accommodate,1
result,1
resulted,1
zero,1
coupling,1
yielding,1
retained,1
control,1
achieving,1
contributed,1
robots,1
room,1
rough,1
roughly,1
round,1
rest,1
cover,1
coverage,1
required,1
representing,1
covered,1
repositioned,1
reported,1
replicates,1
replicated,1
critical,1
repeating,1
absorb,1
crossover,1
removal,1
removable,1
remaining,1
rovigo,1
rpm,1
septa,1
adding,1
screw,1
search,1
secondary,1
constituents,1
sections,1
consists,1
will,1
runs,1
considered,1
consider,1
selective,1
connected,1
standardizing,1
configurations,1
constraints,1
scores,1
scored,1
score,1
scientific,1
scatter,1
saver,1
sas,1
without,1
contain,1
sampled,1
adaptive,1
same,1
adapted,1
continue,1
acids,1
saline,1
centroid,1
starting,1
start,1
analyses,1
tips,1
titration,1
titrations,1
bandelin,1
tool,1
analogue,1
topology,1
animal,1
analyzing,1
bagging,1
back,1
toxic,1
tradeoff,1
avoid,1
bar,1
basic,1
tightly,1
via,1
viable,1
begins,1
behavior,1
thoroughly,1
being,1
thin,1
below,1
analogous,1
amphiphiles,1
amounts,1
best,1
visible,1
biased,1
trained,1
version,1
biofuge,1
arise,1
unfeasible,1
unilamellar,1
unrepresented,1
artificial,1
unstable,1
until,1
upon,1
transparent,1
approximately,1
variations,1
uses,1
another,1
applied,1
appear,1
unencapsulated,1
assigned,1
uncomplexed,1
uncertainty,1
ultimately,1
assigns,1
varied,1
attempted,1
twice,1
automating,1
autonomously,1
varying,1
tube,1
trizma,1
avanti,1
triplicate,1
treat,1
biasing,1
blank,1
started,1
subregion,1
stresses,1
strong,1
structural,1
cascade,1
warmed,1
carefully,1
cardiolipin,1
successively,1
cap,1
voluminous,1
substitution,1
succ,1
volumes,1
crossovers,1
streptomyces,1
stream,1
case,1
categories,1
cause,1
allowed,1
cell,1
sterol,1
allow,1
steps,1
way,1
steel,1
std,1
centrifuged,1
state,1
aliquot,1
weak,1
cancelling,1
camera,1
bootstrapping,1
teflon,1
table,1
taken,1
taking,1
target,1
task,1
technique,1
temperature,1
built,1
temperatures,1
tend,1
visualized,1
tested,1
testing,1
visualization,1
brain,1
systemic,1
always,1
synergies,1
switzerland,1
sv,1
suv,1
surprisingly,1
surprising,1
bubbles,1
supramolecular,1
supernatant,1
sulfoxide,1
suggests,1
buffered,1
building,1
suffers,1
relatively,1
how,1
related,1
median,1
format,1
maximize,1
about,1
fluorescent,1
fluorescence,1
fluka,1
fluctuates,1
members,1
gaps,1
five,1
membranes,1
merck,1
fittest,1
find,1
finally,1
methanol,1
market,1
mark,1
forms,1
major,1
lids,1
light,1
limited,1
linear,1
fungal,1
fully,1
full,1
frequently,1
framework,1
local,1
location,1
loop,1
lower,1
made,1
magnitude,1
methodologies,1
micellar,1
micellization,1
extreme,1
explores,1
explored,1
explore,1
multiple,1
mutation,1
mutations,1
myri,1
expert,1
experimenter,1
expansive,1
needed,1
exhaustive,1
neither,1
nephrotoxicity,1
exclusion,1
external,1
moderately,1
favorable,1
faced,1
microfuge,1
microscope,1
microscopy,1
microsoft,1
midpoints,1
milestone,1
min,1
minimal,1
far,1
fairly,1
mixtures,1
fails,1
fail,1
factor,1
facilities,1
future,1
lesser,1
excessive,1
individually,1
increases,1
incubated,1
independent,1
handled,1
indicates,1
handle,1
individual,1
inevitably,1
less,1
infections,1
inferred,1
influenced,1
information,1
informational,1
informative,1
inherent,1
increased,1
hardware,1
incomplete,1
heart,1
hydrated,1
holder,1
hydrogenated,1
hydrophobic,1
hydroxide,1
identification,1
highly,1
highest,1
ii,1
illustrated,1
implement,1
implementing,1
hidden,1
heraeus,1
incapable,1
input,1
great,1
instrumentation,1
knowledge,1
lab,1
lack,1
lambda,1
landscape,1
language,1
general,1
larger,1
latter,1
laws,1
layout,1
lead,1
learned,1
learning,1
gave,1
leaving,1
generally,1
knf,1
intelligent,1
kinds,1
goal,1
intercalated,1
interesting,1
interval,1
glu,1
introduction,1
intuitions,1
inverted,1
involving,1
italy,1
geostatistics,1
iteration,1
iterations,1
gentle,1
kind,1
networks,1
nevertheless,1
crystallized,1
destruction,1
pressure,1
presumed,1
determine,1
detailed,1
primarily,1
principle,1
prior,1
destroys,1
dimethyl,1
destroy,1
processes,1
produce,1
products,1
profiles,1
profitable,1
progresses,1
determined,1
preparing,1
dictated,1
did,1
dimensions,1
dimensionality,1
dilution,1
position,1
positions,1
positive,1
possessing,1
digitec,1
potential,1
precipitate,1
predicted,1
prediction,1
differs,1
difference,1
prefilled,1
progressively,1
promising,1
promote,1
cycle,1
rarely,1
raw,1
reach,1
reached,1
reaching,1
reactions,1
cuvette,1
recently,1
custom,1
curve,1
currently,1
recurring,1
regarded,1
regarding,1
region,1
rapidly,1
hundreds,1
properly,1
datasets,1
describes,1
pump,1
depending,1
qsar,1
quality,1
quantification,1
deep,1
decktray,1
quantity,1
quartile,1
quartz,1
quickly,1
decay,1
dealing,1
rainin,1
polar,1
platform,1
excel,1
optima,1
equipped,1
once,1
entirely,1
ensure,1
enough,1
operating,1
operation,1
enables,1
plates,1
employed,1
embody,1
eliminating,1
elettrofor,1
orange,1
either,1
efficient,1
often,1
essentially,1
establishing,1
observations,1
exceeding,1
nikon,1
exact,1
nm,1
nnet,1
nodes,1
nonlinear,1
every,1
normalizing,1
note,1
noted,1
evaporation,1
ethanol,1
estimation,1
objective,1
out,1
effect,1
economically,1
doses,1
diversity,1
discussion,1
phosphate,1
phospholipid,1
photometrics,1
phs,1
discovered,1
pico,1
picture,1
pipette,1
pipetted,1
pivot,1
place,1
discover,1
direct,1
perhaps,1
percent,1
overall,1
per,1
overlapping,1
overnight,1
package,1
packages,1
pairs,1
pairwise,1
earlier,1
dynamically,1
during,1
particularly,1
patent,1
patient,1
duplicative,1
drives,1
pellet,1
cyclical,1
