Words,Words_Count
originated,2
syphilitic,2
organisms,2
temporal,2
thanatos,2
them,2
often,2
occurs,2
occurred,2
occur,2
recombination,2
zoonotic,2
eve,2
excluding,2
collected,2
currently,2
almost,2
colombia,2
even,2
easily,2
columbian,2
fast,2
columbus,2
aware,2
density,2
chain,2
available,2
aid,2
epidemics,2
excluded,2
costebelle,2
described,2
against,2
arrival,2
except,2
excavated,2
communities,2
example,2
articles,2
coalescent,2
around,2
deficient,2
centuries,2
decades,2
among,2
america,2
dna,2
doc,2
claims,2
cautiously,2
expected,2
alternative,2
database,2
clearly,2
already,2
analyzing,2
existence,2
exploration,2
distinguish,2
especially,2
d,2
clinical,2
eros,2
ancestors,2
attributed,2
early,2
assumed,2
association,2
came,2
further,2
believed,2
correct,2
below,2
better,2
conclusions,2
buchnera,2
area,2
encounter,2
exact,2
accounts,2
conquest,2
diagnosed,2
containing,2
europeans,2
considerable,2
gained,2
absence,2
appeared,2
emergence,2
blamed,2
genbank,2
book,2
forms,2
fossil,2
answer,2
calibration,2
called,2
bacterial,2
affecting,2
comparative,2
bayesian,2
entrance,2
constrain,2
comparison,2
cited,2
continent,2
devastating,2
animals,2
florida,2
another,2
buried,2
contrast,2
argues,2
following,2
chains,2
enormous,2
services,1
short,1
shell,1
challenging,1
setting,1
settings,1
shed,1
sexual,1
shameful,1
genetics,1
shortly,1
central,1
smaller,1
smallpox,1
calculated,1
calculate,1
software,1
burden,1
somewhere,1
buildup,1
special,1
broader,1
brief,1
brazil,1
branches,1
spreading,1
square,1
stage,1
bound,1
campaigns,1
skull,1
canada,1
similarly,1
cell,1
sickle,1
sign,1
causes,1
cause,1
caught,1
similar,1
single,1
candidate,1
site,1
carefully,1
situation,1
care,1
cardiovascular,1
carateum,1
candidates,1
carlo,1
schools,1
change,1
complete,1
reflecting,1
reflects,1
complementary,1
compatible,1
comparisons,1
relaxed,1
comparing,1
relying,1
remark,1
remarked,1
renders,1
comparable,1
repertoire,1
report,1
commensal,1
represent,1
representations,1
representative,1
reprints,1
reflect,1
complications,1
combining,1
referenced,1
quantification,1
constant,1
rabbits,1
consisting,1
rapidly,1
consisted,1
considerably,1
rationale,1
conservative,1
really,1
reassessing,1
conquerors,1
confirm,1
confidence,1
recommendations,1
reconstructing,1
concatenated,1
records,1
comprehension,1
requested,1
researcher,1
sequenced,1
sampling,1
saprophytic,1
satirical,1
scarce,1
claim,1
clades,1
standardized,1
civilizations,1
screened,1
screening,1
se,1
seamen,1
secure,1
sedentary,1
cholera,1
china,1
chi,1
characteristic,1
selecting,1
changing,1
sapiens,1
samples,1
reservoirs,1
clarifying,1
combine,1
responses,1
restricted,1
colony,1
collect,1
retrieved,1
revealed,1
revenge,1
review,1
clonal,1
right,1
rise,1
risk,1
riverine,1
climates,1
rothschild,1
classify,1
s,1
saddle,1
standardize,1
suggest,1
state,1
albeit,1
united,1
university,1
unknown,1
allows,1
unraveled,1
unraveling,1
alignments,1
untreated,1
upon,1
urge,1
africans,1
aims,1
aimed,1
aggressive,1
utterly,1
valid,1
value,1
variability,1
variable,1
again,1
along,1
unfruitful,1
understudied,1
understanding,1
amount,1
amongst,1
american,1
always,1
troubling,1
alternatively,1
trying,1
turkey,1
turned,1
turns,1
twice,1
alterations,1
typical,1
unavailable,1
alteration,1
uncertainty,1
under,1
undermined,1
underrepresented,1
varies,1
african,1
books,1
accordingly,1
across,1
acknowledge,1
achtman,1
achievements,1
acession,1
working,1
accurate,1
account,1
xiiith,1
xviiith,1
varying,1
accompanied,1
accession,1
accessible,1
access,1
abortions,1
abnormal,1
yields,1
yugoslavia,1
zoonosis,1
widespread,1
whose,1
active,1
adaptive,1
afflicted,1
venus,1
afflict,1
views,1
affected,1
voyages,1
warrant,1
advantages,1
waves,1
way,1
advantage,1
advances,1
advancement,1
what,1
advanced,1
advance,1
admixture,1
wherever,1
addition,1
trees,1
tree,1
analyze,1
swapping,1
support,1
supported,1
supporting,1
surface,1
surprising,1
survey,1
survive,1
survived,1
susceptible,1
symptoms,1
treated,1
babies,1
avoid,1
systematic,1
são,1
availability,1
techniques,1
technology,1
tell,1
temperate,1
suitable,1
background,1
beast,1
becoming,1
blaming,1
step,1
stigmatizing,1
biológica,1
stillbirths,1
strain,1
bigger,1
big,1
strengths,1
strikingly,1
bias,1
believe,1
subpopulations,1
belief,1
being,1
substantially,1
beginning,1
began,1
successful,1
attention,1
ten,1
tend,1
anymore,1
antropologia,1
antimicrobial,1
anterior,1
too,1
tools,1
animal,1
totalizing,1
totally,1
anemia,1
traditional,1
traits,1
transdisciplinary,1
transformed,1
ancestral,1
transitions,1
transmissible,1
transmission,1
treat,1
treatable,1
any,1
anywhere,1
term,1
appearance,1
attempt,1
assumption,1
testing,1
tests,1
text,1
asked,1
artists,1
artistic,1
article,1
therapy,1
thereafter,1
argument,1
appropriated,1
appropriate,1
thought,1
thousand,1
thousands,1
threatening,1
appears,1
constantinople,1
potentially,1
pushes,1
instance,1
juvenile,1
k,1
killed,1
killing,1
kind,1
knoll,1
knowing,1
evil,1
evidenced,1
laboratório,1
lacks,1
ever,1
large,1
evenly,1
leading,1
leads,1
evaluated,1
leave,1
legend,1
length,1
leprosy,1
justian,1
just,1
able,1
interspecific,1
integration,1
expanding,1
interacted,1
expanded,1
interactions,1
intergenic,1
intermediary,1
existing,1
interpretations,1
existed,1
joint,1
intraspecific,1
exhumed,1
introduced,1
introduction,1
investigate,1
involved,1
isolates,1
exceptionally,1
japan,1
eurasian,1
eukaryotes,1
library,1
markov,1
malaria,1
mammals,1
man,1
mandatory,1
manifestation,1
eradicate,1
manually,1
equation,1
maps,1
mass,1
eradicated,1
massive,1
environments,1
environmental,1
material,1
materials,1
matters,1
maximilian,1
maximum,1
environment,1
make,1
major,1
lies,1
linked,1
ethnography,1
light,1
likeliness,1
likely,1
limit,1
ethnographic,1
limited,1
estimations,1
lineages,1
linking,1
eradication,1
list,1
listed,1
literature,1
little,1
living,1
estimating,1
essentially,1
lost,1
low,1
instead,1
inspired,1
entered,1
inner,1
helicobacter,1
help,1
former,1
follows,1
highest,1
his,1
historians,1
flm,1
flawed,1
holy,1
home,1
fix,1
five,1
homosexuals,1
hopefully,1
fisher,1
how,1
finds,1
files,1
few,1
fetus,1
heavy,1
forth,1
fragmentary,1
google,1
general,1
geographical,1
geographically,1
germ,1
german,1
get,1
gains,1
goal,1
good,1
grand,1
free,1
gain,1
greek,1
growing,1
frequently,1
frequent,1
frequency,1
hallmarks,1
frequencies,1
happen,1
humankind,1
feasible,1
humid,1
individuals,1
explosion,1
inconclusive,1
increase,1
exploring,1
indeed,1
independent,1
explore,1
india,1
indian,1
infant,1
extremely,1
explaining,1
explained,1
inference,1
inferences,1
inferring,1
inflammations,1
influenza,1
inherent,1
initially,1
includes,1
facilitating,1
humidity,1
ignored,1
husbanded,1
fear,1
favored,1
favor,1
i,1
ibusp,1
iconography,1
idea,1
faster,1
ii,1
fact,1
imitator,1
immemorial,1
immunohistochemical,1
imperialism,1
imply,1
importantly,1
impostor,1
improbable,1
failed,1
mcmc,1
meaning,1
purpose,1
originating,1
partly,1
passage,1
past,1
pathologies,1
patients,1
pattern,1
paulo,1
pcr,1
pdf,1
peculiarities,1
penicillin,1
culture,1
crew,1
performed,1
create,1
periostitis,1
permit,1
persisted,1
cradle,1
peru,1
phenomenon,1
damage,1
partially,1
part,1
decrease,1
devastated,1
description,1
describe,1
depending,1
outbreaks,1
outgroup,1
defined,1
overcome,1
overestimation,1
decline,1
parasitic,1
own,1
painful,1
decade,1
deaths,1
de,1
paleopathologists,1
dating,1
paradox,1
parameters,1
cousin,1
physicians,1
picture,1
contains,1
predicts,1
contextualized,1
presented,1
prevailing,1
context,1
primary,1
primates,1
contamination,1
probability,1
produced,1
potential,1
progenitor,1
progressive,1
promising,1
proportionally,1
construction,1
prosper,1
constructed,1
construct,1
constrains,1
genomes,1
possibly,1
corroborates,1
pocks,1
corroborate,1
place,1
placed,1
placenta,1
plague,1
correspond,1
please,1
plot,1
convinced,1
point,1
continents,1
convergence,1
polymorphisms,1
pools,1
contribution,1
popular,1
contribute,1
portuguese,1
possibilities,1
continue,1
origins,1
originally,1
ensure,1
develops,1
molecularly,1
monkeys,1
monte,1
moon,1
moreover,1
emerge,1
mound,1
elsewhere,1
elevated,1
mucous,1
egypt,1
mutational,1
effort,1
mysterious,1
efficacy,1
mythology,1
narrow,1
native,1
natural,1
nature,1
neanderthal,1
emerges,1
emperor,1
modes,1
enhance,1
enough,1
medial,1
mega,1
merged,1
enhancing,1
method,1
methodologies,1
enhances,1
microbe,1
microevolutionary,1
empire,1
microorganisms,1
enabled,1
migrational,1
migrations,1
military,1
empowered,1
employing,1
misdiagnosed,1
model,1
neanderthals,1
nearest,1
necessity,1
online,1
distributions,1
distributed,1
off,1
distinctive,1
disfiguring,1
discovered,1
disastrous,1
once,1
difficulties,1
differs,1
divided,1
onwards,1
opens,1
opportunity,1
differences,1
oral,1
difference,1
organism,1
differ,1
organs,1
diversity,1
obtain,1
needs,1
nomadic,1
neglected,1
neolithic,1
nervous,1
edict,1
economic,1
next,1
nichols,1
ecological,1
nodes,1
east,1
dome,1
noses,1
noted,1
notoriety,1
duplicate,1
dry,1
draws,1
domestication,1
objective,1
observation,1
journals,1
